observation_date,USEPUINDXD
1988-06-24,49.74
1988-06-25,46.60
1988-06-26,107.54
1988-06-27,67.08
1988-06-28,53.52
1988-06-29,75.35
1988-06-30,74.01
1988-07-01,81.86
1988-07-02,71.94
1988-07-03,182.01
1988-07-04,59.11
1988-07-05,120.86
1988-07-06,16.53
1988-07-07,76.74
1988-07-08,49.97
1988-07-09,94.77
1988-07-10,158.44
1988-07-11,88.65
1988-07-12,54.28
1988-07-13,78.21
1988-07-14,74.24
1988-07-15,81.74
1988-07-16,23.64
1988-07-17,91.74
1988-07-18,82.09
1988-07-19,120.33
1988-07-20,14.67
1988-07-21,70.76
1988-07-22,78.27
1988-07-23,46.76
1988-07-24,111.55
1988-07-25,116.11
1988-07-26,35.97
1988-07-27,31.85
1988-07-28,75.69
1988-07-29,49.42
1988-07-30,121.18
1988-07-31,96.69
1988-08-01,107.59
1988-08-02,18.83
1988-08-03,61.11
1988-08-04,43.92
1988-08-05,83.26
1988-08-06,95.45
1988-08-07,92.77
1988-08-08,66.59
1988-08-09,91.20
1988-08-10,45.41
1988-08-11,73.31
1988-08-12,221.78
1988-08-13,72.48
1988-08-14,211.03
1988-08-15,104.09
1988-08-16,224.02
1988-08-17,28.90
1988-08-18,84.82
1988-08-19,47.69
1988-08-20,23.30
1988-08-21,105.41
1988-08-22,112.59
1988-08-23,90.96
1988-08-24,78.66
1988-08-25,43.73
1988-08-26,64.71
1988-08-27,22.91
1988-08-28,104.00
1988-08-29,116.60
1988-08-30,14.58
1988-08-31,80.89
1988-09-01,68.15
1988-09-02,30.82
1988-09-03,90.19
1988-09-04,44.32
1988-09-05,136.02
1988-09-06,110.48
1988-09-07,15.14
1988-09-08,57.51
1988-09-09,61.62
1988-09-10,21.01
1988-09-11,72.14
1988-09-12,103.70
1988-09-13,87.19
1988-09-14,44.57
1988-09-15,28.46
1988-09-16,15.14
1988-09-17,40.57
1988-09-18,54.75
1988-09-19,78.11
1988-09-20,16.43
1988-09-21,43.33
1988-09-22,68.10
1988-09-23,74.92
1988-09-24,20.22
1988-09-25,54.47
1988-09-26,94.39
1988-09-27,32.08
1988-09-28,14.27
1988-09-29,52.53
1988-09-30,72.73
1988-10-01,81.35
1988-10-02,126.31
1988-10-03,41.14
1988-10-04,35.55
1988-10-05,72.99
1988-10-06,69.91
1988-10-07,175.34
1988-10-08,63.83
1988-10-09,129.36
1988-10-10,105.20
1988-10-11,55.10
1988-10-12,14.89
1988-10-13,59.06
1988-10-14,77.12
1988-10-15,21.85
1988-10-16,257.02
1988-10-17,179.40
1988-10-18,88.34
1988-10-19,124.39
1988-10-20,69.82
1988-10-21,76.77
1988-10-22,87.46
1988-10-23,185.47
1988-10-24,42.19
1988-10-25,53.36
1988-10-26,30.75
1988-10-27,70.28
1988-10-28,124.86
1988-10-29,63.11
1988-10-30,127.34
1988-10-31,104.07
1988-11-01,34.38
1988-11-02,43.95
1988-11-03,27.09
1988-11-04,60.02
1988-11-05,62.88
1988-11-06,172.63
1988-11-07,117.21
1988-11-08,35.23
1988-11-09,122.44
1988-11-10,130.04
1988-11-11,108.01
1988-11-12,113.29
1988-11-13,188.99
1988-11-14,106.87
1988-11-15,85.96
1988-11-16,132.09
1988-11-17,125.54
1988-11-18,121.84
1988-11-19,84.54
1988-11-20,257.51
1988-11-21,103.26
1988-11-22,87.17
1988-11-23,47.11
1988-11-24,98.90
1988-11-25,96.19
1988-11-26,48.81
1988-11-27,77.29
1988-11-28,110.74
1988-11-29,177.73
1988-11-30,61.84
1988-12-01,72.50
1988-12-02,78.42
1988-12-03,22.21
1988-12-04,73.49
1988-12-05,104.46
1988-12-06,52.17
1988-12-07,61.98
1988-12-08,28.79
1988-12-09,31.65
1988-12-10,113.49
1988-12-11,73.41
1988-12-12,106.21
1988-12-13,52.22
1988-12-14,131.34
1988-12-15,13.98
1988-12-16,175.12
1988-12-17,22.71
1988-12-18,91.52
1988-12-19,106.60
1988-12-20,89.37
1988-12-21,76.82
1988-12-22,15.36
1988-12-23,53.45
1988-12-24,26.27
1988-12-25,125.76
1988-12-26,115.39
1988-12-27,140.47
1988-12-28,85.76
1988-12-29,83.31
1988-12-30,104.04
1988-12-31,72.35
1989-01-01,150.98
1989-01-02,128.49
1989-01-03,194.39
1989-01-04,68.32
1989-01-05,65.45
1989-01-06,70.57
1989-01-07,77.13
1989-01-08,176.89
1989-01-09,95.90
1989-01-10,29.60
1989-01-11,77.16
1989-01-12,62.26
1989-01-13,55.87
1989-01-14,92.04
1989-01-15,118.43
1989-01-16,95.62
1989-01-17,80.44
1989-01-18,37.79
1989-01-19,12.09
1989-01-20,62.96
1989-01-21,52.22
1989-01-22,195.06
1989-01-23,124.95
1989-01-24,29.29
1989-01-25,120.33
1989-01-26,82.35
1989-01-27,38.74
1989-01-28,90.64
1989-01-29,82.28
1989-01-30,92.47
1989-01-31,59.16
1989-02-01,37.89
1989-02-02,35.46
1989-02-03,52.21
1989-02-04,36.78
1989-02-05,112.86
1989-02-06,73.17
1989-02-07,115.94
1989-02-08,61.22
1989-02-09,11.78
1989-02-10,38.73
1989-02-11,74.15
1989-02-12,120.23
1989-02-13,92.45
1989-02-14,44.19
1989-02-15,38.00
1989-02-16,57.78
1989-02-17,52.29
1989-02-18,71.71
1989-02-19,167.05
1989-02-20,97.31
1989-02-21,61.01
1989-02-22,36.77
1989-02-23,57.84
1989-02-24,64.23
1989-02-25,18.08
1989-02-26,92.64
1989-02-27,90.00
1989-02-28,14.17
1989-03-01,24.31
1989-03-02,45.21
1989-03-03,25.45
1989-03-04,86.40
1989-03-05,59.18
1989-03-06,70.58
1989-03-07,56.57
1989-03-08,61.57
1989-03-09,57.62
1989-03-10,62.98
1989-03-11,88.33
1989-03-12,114.74
1989-03-13,68.65
1989-03-14,85.65
1989-03-15,70.73
1989-03-16,67.29
1989-03-17,61.55
1989-03-18,86.16
1989-03-19,58.38
1989-03-20,84.49
1989-03-21,42.49
1989-03-22,59.78
1989-03-23,57.29
1989-03-24,38.32
1989-03-25,18.64
1989-03-26,74.27
1989-03-27,108.67
1989-03-28,87.05
1989-03-29,61.36
1989-03-30,33.96
1989-03-31,12.49
1989-04-01,68.47
1989-04-02,139.14
1989-04-03,86.42
1989-04-04,54.96
1989-04-05,58.08
1989-04-06,22.62
1989-04-07,75.69
1989-04-08,87.43
1989-04-09,136.87
1989-04-10,87.31
1989-04-11,57.06
1989-04-12,47.23
1989-04-13,32.45
1989-04-14,38.45
1989-04-15,51.78
1989-04-16,79.81
1989-04-17,140.84
1989-04-18,99.24
1989-04-19,59.44
1989-04-20,64.95
1989-04-21,12.51
1989-04-22,34.90
1989-04-23,93.93
1989-04-24,105.09
1989-04-25,98.51
1989-04-26,35.06
1989-04-27,54.60
1989-04-28,49.81
1989-04-29,34.76
1989-04-30,183.34
1989-05-01,87.14
1989-05-02,69.31
1989-05-03,58.18
1989-05-04,54.31
1989-05-05,12.43
1989-05-06,86.56
1989-05-07,112.96
1989-05-08,70.28
1989-05-09,56.67
1989-05-10,56.06
1989-05-11,53.52
1989-05-12,36.47
1989-05-13,86.44
1989-05-14,177.39
1989-05-15,88.50
1989-05-16,81.20
1989-05-17,56.57
1989-05-18,54.38
1989-05-19,61.29
1989-05-20,85.22
1989-05-21,112.74
1989-05-22,86.34
1989-05-23,151.46
1989-05-24,57.25
1989-05-25,54.48
1989-05-26,61.97
1989-05-27,71.55
1989-05-28,70.46
1989-05-29,111.06
1989-05-30,143.88
1989-05-31,49.88
1989-06-01,67.30
1989-06-02,75.24
1989-06-03,52.72
1989-06-04,57.03
1989-06-05,86.44
1989-06-06,169.16
1989-06-07,47.30
1989-06-08,99.13
1989-06-09,24.66
1989-06-10,71.28
1989-06-11,114.32
1989-06-12,87.29
1989-06-13,227.07
1989-06-14,23.88
1989-06-15,22.31
1989-06-16,38.45
1989-06-17,88.65
1989-06-18,83.50
1989-06-19,123.26
1989-06-20,114.14
1989-06-21,60.67
1989-06-22,58.62
1989-06-23,26.04
1989-06-24,71.44
1989-06-25,105.17
1989-06-26,142.95
1989-06-27,70.63
1989-06-28,60.73
1989-06-29,217.23
1989-06-30,101.75
1989-07-01,73.56
1989-07-02,158.03
1989-07-03,92.73
1989-07-04,57.69
1989-07-05,127.76
1989-07-06,87.00
1989-07-07,67.00
1989-07-08,54.37
1989-07-09,279.17
1989-07-10,181.27
1989-07-11,87.35
1989-07-12,181.66
1989-07-13,69.23
1989-07-14,64.97
1989-07-15,253.60
1989-07-16,158.49
1989-07-17,89.86
1989-07-18,72.48
1989-07-19,60.08
1989-07-20,35.06
1989-07-21,65.09
1989-07-22,89.06
1989-07-23,136.01
1989-07-24,53.32
1989-07-25,101.39
1989-07-26,61.06
1989-07-27,57.37
1989-07-28,25.78
1989-07-29,17.81
1989-07-30,96.81
1989-07-31,122.86
1989-08-01,85.99
1989-08-02,49.34
1989-08-03,59.33
1989-08-04,117.57
1989-08-05,52.80
1989-08-06,72.11
1989-08-07,88.57
1989-08-08,57.91
1989-08-09,24.25
1989-08-10,22.73
1989-08-11,25.36
1989-08-12,54.36
1989-08-13,71.00
1989-08-14,89.11
1989-08-15,157.57
1989-08-16,37.23
1989-08-17,23.97
1989-08-18,66.09
1989-08-19,54.11
1989-08-20,61.17
1989-08-21,89.50
1989-08-22,74.73
1989-08-23,12.12
1989-08-24,58.42
1989-08-25,89.02
1989-08-26,88.27
1989-08-27,70.16
1989-08-28,143.62
1989-08-29,58.14
1989-08-30,62.07
1989-08-31,34.29
1989-09-01,12.76
1989-09-02,35.07
1989-09-03,119.69
1989-09-04,21.87
1989-09-05,54.20
1989-09-06,103.92
1989-09-07,92.38
1989-09-08,24.47
1989-09-09,16.14
1989-09-10,79.55
1989-09-11,50.85
1989-09-12,27.58
1989-09-13,47.34
1989-09-14,22.35
1989-09-15,72.07
1989-09-16,16.17
1989-09-17,78.63
1989-09-18,33.74
1989-09-19,13.92
1989-09-20,71.90
1989-09-21,56.46
1989-09-22,36.88
1989-09-23,79.80
1989-09-24,110.64
1989-09-25,33.76
1989-09-26,13.91
1989-09-27,58.07
1989-09-28,44.45
1989-09-29,11.97
1989-09-30,80.25
1989-10-01,121.65
1989-10-02,50.64
1989-10-03,42.72
1989-10-04,57.73
1989-10-05,78.53
1989-10-06,35.89
1989-10-07,47.00
1989-10-08,122.75
1989-10-09,151.18
1989-10-10,58.04
1989-10-11,114.56
1989-10-12,86.40
1989-10-13,94.53
1989-10-14,31.41
1989-10-15,119.65
1989-10-16,94.44
1989-10-17,94.46
1989-10-18,161.58
1989-10-19,53.92
1989-10-20,35.19
1989-10-21,79.32
1989-10-22,130.43
1989-10-23,65.68
1989-10-24,68.10
1989-10-25,57.60
1989-10-26,96.96
1989-10-27,115.96
1989-10-28,60.98
1989-10-29,74.77
1989-10-30,81.41
1989-10-31,40.38
1989-11-01,53.50
1989-11-02,51.96
1989-11-03,11.05
1989-11-04,59.49
1989-11-05,73.50
1989-11-06,77.54
1989-11-07,184.51
1989-11-08,60.42
1989-11-09,41.18
1989-11-10,161.45
1989-11-11,79.55
1989-11-12,152.04
1989-11-13,162.38
1989-11-14,77.69
1989-11-15,54.67
1989-11-16,52.19
1989-11-17,34.28
1989-11-18,59.45
1989-11-19,95.00
1989-11-20,131.25
1989-11-21,67.37
1989-11-22,59.20
1989-11-23,63.18
1989-11-24,75.34
1989-11-25,126.80
1989-11-26,94.26
1989-11-27,70.83
1989-11-28,67.27
1989-11-29,59.05
1989-11-30,132.36
1989-12-01,24.06
1989-12-02,149.50
1989-12-03,89.55
1989-12-04,99.79
1989-12-05,113.84
1989-12-06,114.18
1989-12-07,139.29
1989-12-08,47.74
1989-12-09,99.02
1989-12-10,57.39
1989-12-11,135.18
1989-12-12,160.00
1989-12-13,45.89
1989-12-14,54.40
1989-12-15,35.52
1989-12-16,82.97
1989-12-17,68.60
1989-12-18,67.80
1989-12-19,41.24
1989-12-20,59.31
1989-12-21,67.91
1989-12-22,51.99
1989-12-23,56.26
1989-12-24,65.95
1989-12-25,121.35
1989-12-26,135.35
1989-12-27,70.41
1989-12-28,50.80
1989-12-29,68.94
1989-12-30,36.20
1989-12-31,304.68
1990-01-01,292.30
1990-01-02,169.23
1990-01-03,59.10
1990-01-04,76.38
1990-01-05,57.82
1990-01-06,218.48
1990-01-07,147.68
1990-01-08,126.54
1990-01-09,99.32
1990-01-10,54.72
1990-01-11,74.22
1990-01-12,55.55
1990-01-13,62.56
1990-01-14,145.24
1990-01-15,64.57
1990-01-16,26.87
1990-01-17,43.30
1990-01-18,51.76
1990-01-19,55.69
1990-01-20,62.42
1990-01-21,164.27
1990-01-22,108.89
1990-01-23,24.70
1990-01-24,138.60
1990-01-25,142.37
1990-01-26,54.03
1990-01-27,75.13
1990-01-28,195.48
1990-01-29,196.57
1990-01-30,135.44
1990-01-31,127.14
1990-02-01,193.29
1990-02-02,99.77
1990-02-03,76.11
1990-02-04,230.23
1990-02-05,123.05
1990-02-06,85.76
1990-02-07,53.01
1990-02-08,162.74
1990-02-09,65.85
1990-02-10,30.35
1990-02-11,106.65
1990-02-12,212.37
1990-02-13,134.82
1990-02-14,136.14
1990-02-15,49.22
1990-02-16,21.69
1990-02-17,44.83
1990-02-18,219.31
1990-02-19,144.38
1990-02-20,53.54
1990-02-21,73.49
1990-02-22,59.52
1990-02-23,53.42
1990-02-24,29.31
1990-02-25,129.69
1990-02-26,89.74
1990-02-27,231.30
1990-02-28,51.34
1990-03-01,69.63
1990-03-02,126.22
1990-03-03,73.64
1990-03-04,142.88
1990-03-05,73.60
1990-03-06,58.97
1990-03-07,29.63
1990-03-08,9.47
1990-03-09,40.50
1990-03-10,28.19
1990-03-11,101.40
1990-03-12,72.75
1990-03-13,59.86
1990-03-14,49.74
1990-03-15,94.66
1990-03-16,88.37
1990-03-17,51.03
1990-03-18,206.07
1990-03-19,58.97
1990-03-20,79.01
1990-03-21,66.27
1990-03-22,70.87
1990-03-23,14.09
1990-03-24,50.70
1990-03-25,189.15
1990-03-26,71.83
1990-03-27,147.19
1990-03-28,94.36
1990-03-29,59.26
1990-03-30,56.80
1990-03-31,10.12
1990-04-01,118.85
1990-04-02,69.27
1990-04-03,111.31
1990-04-04,49.28
1990-04-05,36.99
1990-04-06,50.43
1990-04-07,71.16
1990-04-08,80.56
1990-04-09,68.68
1990-04-10,10.83
1990-04-11,39.53
1990-04-12,48.09
1990-04-13,41.68
1990-04-14,15.17
1990-04-15,137.31
1990-04-16,114.82
1990-04-17,246.72
1990-04-18,128.42
1990-04-19,120.90
1990-04-20,133.44
1990-04-21,69.53
1990-04-22,137.23
1990-04-23,68.09
1990-04-24,56.64
1990-04-25,49.14
1990-04-26,27.44
1990-04-27,69.76
1990-04-28,41.74
1990-04-29,88.75
1990-04-30,71.50
1990-05-01,55.71
1990-05-02,96.10
1990-05-03,82.21
1990-05-04,40.22
1990-05-05,71.04
1990-05-06,99.55
1990-05-07,71.19
1990-05-08,57.03
1990-05-09,58.21
1990-05-10,47.02
1990-05-11,59.32
1990-05-12,57.36
1990-05-13,141.81
1990-05-14,113.10
1990-05-15,91.10
1990-05-16,77.36
1990-05-17,73.49
1990-05-18,50.06
1990-05-19,28.31
1990-05-20,49.62
1990-05-21,70.37
1990-05-22,57.62
1990-05-23,98.70
1990-05-24,92.77
1990-05-25,99.54
1990-05-26,28.58
1990-05-27,175.66
1990-05-28,69.46
1990-05-29,161.73
1990-05-30,110.02
1990-05-31,47.89
1990-06-01,40.15
1990-06-02,70.81
1990-06-03,185.96
1990-06-04,194.78
1990-06-05,114.03
1990-06-06,48.06
1990-06-07,37.65
1990-06-08,113.74
1990-06-09,56.79
1990-06-10,147.17
1990-06-11,141.39
1990-06-12,23.07
1990-06-13,49.05
1990-06-14,28.54
1990-06-15,80.77
1990-06-16,72.10
1990-06-17,60.40
1990-06-18,71.60
1990-06-19,23.56
1990-06-20,121.95
1990-06-21,85.78
1990-06-22,72.24
1990-06-23,58.00
1990-06-24,161.25
1990-06-25,70.43
1990-06-26,69.22
1990-06-27,91.41
1990-06-28,45.90
1990-06-29,122.28
1990-06-30,71.62
1990-07-01,140.99
1990-07-02,158.26
1990-07-03,58.53
1990-07-04,50.51
1990-07-05,56.38
1990-07-06,139.53
1990-07-07,72.57
1990-07-08,111.38
1990-07-09,111.49
1990-07-10,79.60
1990-07-11,108.39
1990-07-12,130.18
1990-07-13,51.03
1990-07-14,130.51
1990-07-15,164.17
1990-07-16,86.15
1990-07-17,162.33
1990-07-18,49.39
1990-07-19,57.04
1990-07-20,134.83
1990-07-21,42.95
1990-07-22,90.67
1990-07-23,113.36
1990-07-24,91.02
1990-07-25,10.00
1990-07-26,28.21
1990-07-27,50.69
1990-07-28,70.19
1990-07-29,89.41
1990-07-30,69.72
1990-07-31,34.49
1990-08-01,89.75
1990-08-02,64.88
1990-08-03,151.47
1990-08-04,140.45
1990-08-05,136.29
1990-08-06,170.73
1990-08-07,246.64
1990-08-08,190.25
1990-08-09,292.15
1990-08-10,142.69
1990-08-11,100.60
1990-08-12,264.83
1990-08-13,187.93
1990-08-14,79.40
1990-08-15,128.51
1990-08-16,94.28
1990-08-17,72.29
1990-08-18,229.89
1990-08-19,196.28
1990-08-20,140.73
1990-08-21,174.48
1990-08-22,108.16
1990-08-23,45.20
1990-08-24,131.21
1990-08-25,160.62
1990-08-26,139.15
1990-08-27,112.82
1990-08-28,157.83
1990-08-29,67.79
1990-08-30,87.69
1990-08-31,108.51
1990-09-01,102.27
1990-09-02,118.62
1990-09-03,322.08
1990-09-04,156.46
1990-09-05,135.74
1990-09-06,152.36
1990-09-07,157.75
1990-09-08,142.57
1990-09-09,191.98
1990-09-10,239.50
1990-09-11,52.89
1990-09-12,122.41
1990-09-13,132.19
1990-09-14,48.17
1990-09-15,49.36
1990-09-16,167.06
1990-09-17,117.96
1990-09-18,150.34
1990-09-19,170.09
1990-09-20,202.23
1990-09-21,29.05
1990-09-22,73.77
1990-09-23,114.67
1990-09-24,240.70
1990-09-25,136.01
1990-09-26,102.93
1990-09-27,104.54
1990-09-28,121.52
1990-09-29,48.63
1990-09-30,154.57
1990-10-01,161.34
1990-10-02,137.29
1990-10-03,110.97
1990-10-04,109.06
1990-10-05,265.12
1990-10-06,168.02
1990-10-07,128.87
1990-10-08,176.01
1990-10-09,65.73
1990-10-10,131.14
1990-10-11,135.03
1990-10-12,119.99
1990-10-13,61.25
1990-10-14,187.79
1990-10-15,160.08
1990-10-16,183.76
1990-10-17,62.92
1990-10-18,65.13
1990-10-19,164.23
1990-10-20,143.78
1990-10-21,185.89
1990-10-22,197.31
1990-10-23,102.71
1990-10-24,63.63
1990-10-25,116.94
1990-10-26,116.26
1990-10-27,58.81
1990-10-28,264.16
1990-10-29,180.53
1990-10-30,92.88
1990-10-31,127.02
1990-11-01,293.25
1990-11-02,133.41
1990-11-03,81.53
1990-11-04,200.97
1990-11-05,158.77
1990-11-06,104.68
1990-11-07,116.42
1990-11-08,104.98
1990-11-09,118.30
1990-11-10,71.77
1990-11-11,157.04
1990-11-12,176.83
1990-11-13,88.60
1990-11-14,188.77
1990-11-15,124.54
1990-11-16,145.03
1990-11-17,109.42
1990-11-18,244.09
1990-11-19,169.33
1990-11-20,114.26
1990-11-21,158.77
1990-11-22,69.12
1990-11-23,126.17
1990-11-24,56.82
1990-11-25,131.01
1990-11-26,171.00
1990-11-27,189.15
1990-11-28,122.34
1990-11-29,468.59
1990-11-30,141.45
1990-12-01,212.58
1990-12-02,207.22
1990-12-03,165.65
1990-12-04,129.49
1990-12-05,130.23
1990-12-06,51.04
1990-12-07,122.55
1990-12-08,88.27
1990-12-09,135.91
1990-12-10,104.64
1990-12-11,139.37
1990-12-12,120.51
1990-12-13,76.06
1990-12-14,75.60
1990-12-15,64.27
1990-12-16,100.32
1990-12-17,133.38
1990-12-18,97.22
1990-12-19,56.60
1990-12-20,116.51
1990-12-21,203.28
1990-12-22,68.59
1990-12-23,238.76
1990-12-24,142.14
1990-12-25,136.67
1990-12-26,66.63
1990-12-27,83.20
1990-12-28,141.58
1990-12-29,101.39
1990-12-30,295.84
1990-12-31,188.54
1991-01-01,125.80
1991-01-02,96.84
1991-01-03,216.38
1991-01-04,58.99
1991-01-05,166.31
1991-01-06,173.74
1991-01-07,208.37
1991-01-08,156.32
1991-01-09,99.60
1991-01-10,108.74
1991-01-11,165.54
1991-01-12,105.74
1991-01-13,221.95
1991-01-14,235.44
1991-01-15,123.21
1991-01-16,162.95
1991-01-17,123.07
1991-01-18,170.25
1991-01-19,86.29
1991-01-20,155.69
1991-01-21,75.05
1991-01-22,147.35
1991-01-23,197.99
1991-01-24,49.07
1991-01-25,70.03
1991-01-26,58.13
1991-01-27,149.84
1991-01-28,169.47
1991-01-29,100.68
1991-01-30,167.36
1991-01-31,100.44
1991-02-01,126.55
1991-02-02,96.74
1991-02-03,179.17
1991-02-04,291.12
1991-02-05,141.08
1991-02-06,174.61
1991-02-07,81.16
1991-02-08,138.16
1991-02-09,106.89
1991-02-10,160.97
1991-02-11,89.94
1991-02-12,142.28
1991-02-13,117.47
1991-02-14,82.61
1991-02-15,71.65
1991-02-16,166.23
1991-02-17,118.75
1991-02-18,158.62
1991-02-19,11.27
1991-02-20,71.14
1991-02-21,165.69
1991-02-22,80.92
1991-02-23,94.95
1991-02-24,222.30
1991-02-25,118.31
1991-02-26,152.09
1991-02-27,42.92
1991-02-28,175.69
1991-03-01,112.94
1991-03-02,93.94
1991-03-03,99.32
1991-03-04,122.99
1991-03-05,50.63
1991-03-06,150.24
1991-03-07,395.19
1991-03-08,52.03
1991-03-09,58.85
1991-03-10,131.69
1991-03-11,108.38
1991-03-12,59.44
1991-03-13,60.05
1991-03-14,104.10
1991-03-15,188.20
1991-03-16,129.56
1991-03-17,126.85
1991-03-18,62.98
1991-03-19,71.02
1991-03-20,113.42
1991-03-21,71.39
1991-03-22,87.87
1991-03-23,59.48
1991-03-24,83.53
1991-03-25,62.14
1991-03-26,60.67
1991-03-27,43.95
1991-03-28,40.39
1991-03-29,46.51
1991-03-30,51.40
1991-03-31,156.79
1991-04-01,64.16
1991-04-02,51.92
1991-04-03,34.98
1991-04-04,40.82
1991-04-05,81.58
1991-04-06,24.63
1991-04-07,144.03
1991-04-08,146.07
1991-04-09,46.17
1991-04-10,43.59
1991-04-11,111.64
1991-04-12,44.13
1991-04-13,200.74
1991-04-14,109.11
1991-04-15,88.85
1991-04-16,130.89
1991-04-17,72.65
1991-04-18,144.11
1991-04-19,44.77
1991-04-20,24.47
1991-04-21,149.56
1991-04-22,37.97
1991-04-23,69.60
1991-04-24,87.34
1991-04-25,185.09
1991-04-26,116.97
1991-04-27,83.73
1991-04-28,121.51
1991-04-29,38.84
1991-04-30,254.81
1991-05-01,43.85
1991-05-02,65.08
1991-05-03,46.59
1991-05-04,109.07
1991-05-05,75.72
1991-05-06,100.18
1991-05-07,51.80
1991-05-08,60.59
1991-05-09,32.11
1991-05-10,92.01
1991-05-11,61.50
1991-05-12,61.19
1991-05-13,65.26
1991-05-14,70.25
1991-05-15,94.77
1991-05-16,64.01
1991-05-17,53.07
1991-05-18,109.07
1991-05-19,109.38
1991-05-20,87.66
1991-05-21,93.24
1991-05-22,103.87
1991-05-23,64.22
1991-05-24,64.41
1991-05-25,86.11
1991-05-26,69.93
1991-05-27,91.36
1991-05-28,40.14
1991-05-29,60.31
1991-05-30,80.02
1991-05-31,114.99
1991-06-01,62.38
1991-06-02,147.72
1991-06-03,129.74
1991-06-04,113.71
1991-06-05,82.43
1991-06-06,56.77
1991-06-07,83.26
1991-06-08,74.91
1991-06-09,104.95
1991-06-10,103.47
1991-06-11,73.55
1991-06-12,150.15
1991-06-13,41.32
1991-06-14,155.44
1991-06-15,50.14
1991-06-16,114.23
1991-06-17,92.06
1991-06-18,74.45
1991-06-19,107.52
1991-06-20,75.33
1991-06-21,83.35
1991-06-22,12.46
1991-06-23,114.57
1991-06-24,65.58
1991-06-25,42.25
1991-06-26,54.50
1991-06-27,57.81
1991-06-28,83.55
1991-06-29,74.29
1991-06-30,96.11
1991-07-01,193.44
1991-07-02,96.65
1991-07-03,72.38
1991-07-04,62.92
1991-07-05,59.74
1991-07-06,94.53
1991-07-07,193.24
1991-07-08,135.84
1991-07-09,162.80
1991-07-10,102.74
1991-07-11,159.40
1991-07-12,56.36
1991-07-13,75.20
1991-07-14,212.44
1991-07-15,130.58
1991-07-16,61.95
1991-07-17,81.85
1991-07-18,154.59
1991-07-19,55.59
1991-07-20,73.23
1991-07-21,143.65
1991-07-22,140.02
1991-07-23,84.85
1991-07-24,63.93
1991-07-25,202.59
1991-07-26,18.76
1991-07-27,36.34
1991-07-28,97.19
1991-07-29,102.78
1991-07-30,52.05
1991-07-31,259.33
1991-08-01,50.63
1991-08-02,74.85
1991-08-03,24.27
1991-08-04,112.11
1991-08-05,77.04
1991-08-06,72.61
1991-08-07,71.95
1991-08-08,57.83
1991-08-09,65.27
1991-08-10,72.72
1991-08-11,129.71
1991-08-12,169.58
1991-08-13,113.86
1991-08-14,45.12
1991-08-15,16.61
1991-08-16,18.25
1991-08-17,72.84
1991-08-18,78.97
1991-08-19,139.42
1991-08-20,654.18
1991-08-21,170.93
1991-08-22,107.38
1991-08-23,74.22
1991-08-24,62.56
1991-08-25,91.66
1991-08-26,114.88
1991-08-27,175.10
1991-08-28,89.46
1991-08-29,54.62
1991-08-30,108.68
1991-08-31,147.80
1991-09-01,224.59
1991-09-02,272.33
1991-09-03,127.50
1991-09-04,110.34
1991-09-05,155.83
1991-09-06,106.48
1991-09-07,92.73
1991-09-08,106.90
1991-09-09,173.14
1991-09-10,141.04
1991-09-11,104.72
1991-09-12,70.50
1991-09-13,45.58
1991-09-14,245.65
1991-09-15,223.13
1991-09-16,48.62
1991-09-17,100.45
1991-09-18,96.33
1991-09-19,257.74
1991-09-20,114.16
1991-09-21,45.26
1991-09-22,145.90
1991-09-23,48.94
1991-09-24,50.22
1991-09-25,61.52
1991-09-26,40.15
1991-09-27,61.33
1991-09-28,139.26
1991-09-29,73.75
1991-09-30,145.93
1991-10-01,142.35
1991-10-02,87.81
1991-10-03,78.43
1991-10-04,43.42
1991-10-05,84.84
1991-10-06,127.51
1991-10-07,121.77
1991-10-08,29.66
1991-10-09,86.67
1991-10-10,144.29
1991-10-11,95.16
1991-10-12,73.86
1991-10-13,139.25
1991-10-14,121.85
1991-10-15,63.32
1991-10-16,51.27
1991-10-17,180.16
1991-10-18,60.72
1991-10-19,21.46
1991-10-20,125.02
1991-10-21,182.35
1991-10-22,90.79
1991-10-23,60.85
1991-10-24,139.96
1991-10-25,160.52
1991-10-26,173.72
1991-10-27,268.21
1991-10-28,119.15
1991-10-29,238.99
1991-10-30,111.71
1991-10-31,111.26
1991-11-01,122.44
1991-11-02,85.71
1991-11-03,178.10
1991-11-04,109.98
1991-11-05,340.69
1991-11-06,217.67
1991-11-07,336.22
1991-11-08,261.99
1991-11-09,138.18
1991-11-10,186.91
1991-11-11,171.04
1991-11-12,84.55
1991-11-13,95.49
1991-11-14,62.08
1991-11-15,179.21
1991-11-16,96.48
1991-11-17,171.62
1991-11-18,120.33
1991-11-19,137.65
1991-11-20,171.29
1991-11-21,262.97
1991-11-22,135.70
1991-11-23,228.79
1991-11-24,331.19
1991-11-25,178.11
1991-11-26,111.13
1991-11-27,151.98
1991-11-28,139.47
1991-11-29,296.70
1991-11-30,75.93
1991-12-01,159.70
1991-12-02,76.19
1991-12-03,193.62
1991-12-04,95.98
1991-12-05,130.10
1991-12-06,232.39
1991-12-07,99.49
1991-12-08,152.04
1991-12-09,122.82
1991-12-10,277.16
1991-12-11,276.00
1991-12-12,149.71
1991-12-13,132.15
1991-12-14,203.83
1991-12-15,167.35
1991-12-16,230.50
